image,vrai_label,prediction,confiance,methode,yolo_classe,yolo_confiance,ocr_medicament,ocr_confiance,dosage,latence_s,correct
rot_WhatsApp Image 2026-06-12 at 15.06.53 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.508,I3.1,0.67,?,1.03,False
orig_IMG-20260612-WA0321.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOBREX COLLYRE,1.0,ocr_seul,BOX,0.371,TOBREX COLLYRE,1.0,"0,3 %",2.84,False
rot_1781527998699.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,1 / 1,3.79,False
orig_IMG-20260613-WA0048.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE 0.5MG/ML /6 AMP 0% (SP),0.62,ocr_seul,?,0.0,VENTOLINE 0.5MG/ML /6 AMP 0% (SP),0.62,?,1.0,False
orig_1781527996492.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXFORGE 5 MG/80 MG,1.0,ocr_seul,?,0.0,EXFORGE 5 MG/80 MG,1.0,?,3.16,False
orig_1781527998501.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.2,False
orig_1781527997570.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMATEX,0.8,ocr_seul,?,0.0,PHARMATEX,0.8,?,5.3,False
orig_1781527998918.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MYCOSTER,0.67,ocr_seul,?,0.0,MYCOSTER,0.67,?,3.08,False
lum_1781527996646.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.74,False
rot_1781527998386.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,40mg,6.83,False
bruit_1781527996664.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,6.41,False
bruit_IMG-20260614-WA0060.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XYCET 0.05% 60ML,0.61,ocr_seul,?,0.0,XYCET 0.05% 60ML,0.61,?,0.98,False
orig_WhatsApp Image 2026-06-12 at 15.06.53.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.64,ocr_seul,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.64,?,0.92,False
lum_1781527996928.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,0.78,ocr_seul,?,0.0,VENTOLINE,0.78,?,3.34,False
lum_1781527999158.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,5 %",0.57,ocr_fallback,?,0.0,"TIM-87 0,5 %",0.57,?,4.31,False
lum_IMG-20260612-WA0323.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOXINE,1.0,ocr_seul,?,0.0,DOXINE,1.0,7626/2020,4.89,False
bruit_1781527997276.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.4,False
rot_1781527998533.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PENICILLINE G 1 M UI DIAMANT,1.0,ocr_seul,?,0.0,PENICILLINE G 1 M UI DIAMANT,1.0,?,3.31,False
bruit_1781527999173.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,4.23,False
rot_1781527998501.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.14,False
lum_IMG-20260612-WA0234.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DI-INDO,0.71,ocr_seul,?,0.0,DI-INDO,0.71,?,6.04,False
rot_IMG-20260612-WA0347.jpg,PHOTOS MEDICAMENTS AUGMENTEES,POTASSIUM,1.0,ocr_seul,BOX,0.585,POTASSIUM,1.0,?,5.56,False
orig_IMG-20260612-WA0278.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,2.6,False
rot_IMG-20260614-WA0061.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AIRLIX,0.67,ocr_seul,?,0.0,AIRLIX,0.67,?,1.04,False
orig_IMG-20260612-WA0239.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC 50MG,1.0,ocr_seul,?,0.0,FENAC 50MG,1.0,?,2.93,False
lum_WhatsApp Image 2026-06-12 at 15.06.53 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ARGO,1.0,ocr_seul,BOX,0.665,ARGO,1.0,?,1.66,False
bruit_1781527999032.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ERYSOL,0.83,ocr_seul,?,0.0,ERYSOL,0.83,?,3.8,False
lum_IMG-20260612-WA0364.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.6,ocr_seul,BOX,0.682,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.6,?,2.4,False
rot_IMG-20260614-WA0023.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ROMAC,0.8,ocr_seul,?,0.0,ROMAC,0.8,?,1.48,False
lum_IMG-20260614-WA0010.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,5 %",0.6,ocr_seul,?,0.0,"TIM-87 0,5 %",0.6,71 g,2.03,False
rot_IMG-20260612-WA0013(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,PONSTYL,1.0,ocr_seul,BOX,0.806,PONSTYL,1.0,?,1.06,False
rot_IMG-20260614-WA0034.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARES,0.67,ocr_seul,?,0.0,ARES,0.67,?,0.99,False
bruit_1781527998666.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.71,False
rot_IMG-20260614-WA0043.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BUTAMYL,0.86,ocr_seul,?,0.0,BUTAMYL,0.86,30%,2.65,False
rot_IMG-20260612-WA0248.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DURESAN,1.0,ocr_seul,BOX,0.338,DURESAN,1.0,?,3.06,False
bruit_1781527997503.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CHLORURE SODIUM 0.9% 500ML (SP),0.67,ocr_seul,?,0.0,CHLORURE SODIUM 0.9% 500ML (SP),0.67,?,3.8,False
bruit_IMG-20260612-WA0138.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,?,0.0,NIDAZOL,1.0,250 mg,5.4,False
bruit_IMG-20260612-WA0044(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,S-CORT 20 MG,0.87,ocr_seul,?,0.0,S-CORT 20 MG,0.87,?,1.14,False
bruit_1781527997130.jpg,PHOTOS MEDICAMENTS AUGMENTEES,D-CURE,0.57,ocr_fallback,?,0.0,D-CURE,0.57,?,4.48,False
orig_IMG-20260612-WA0346.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EOSINE AQUEUSE,1.0,ocr_seul,BOX,0.659,EOSINE AQUEUSE,1.0,2%,3.13,False
lum_IMG-20260612-WA0284.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.57,ocr_fallback,?,0.0,SK-F 12,0.57,?,3.75,False
lum_IMG-20260612-WA0233.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PILO 2,0.67,ocr_seul,?,0.0,PILO 2,0.67,00/0,1.75,False
bruit_IMG-20260612-WA0252.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,0.67,ocr_seul,?,0.0,DOLIPRANE 1000MG,0.67,?,0.77,False
lum_IMG-20260614-WA0005.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,BOX,0.535,DOLI,0.75,?,4.79,False
rot_IMG-20260614-WA0066.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIALYSE PERITONEALE BIEFFE FORMULE 55,0.75,ocr_seul,?,0.0,DIALYSE PERITONEALE BIEFFE FORMULE 55,0.75,?,0.71,False
lum_1781527997307.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.26,False
bruit_1781527997889.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.62,ocr_seul,?,0.0,"BC-F 8,4%",0.62,?,4.28,False
rot_IMG-20260614-WA0060.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MUXOL,0.57,ocr_fallback,?,0.0,MUXOL,0.57,?,1.16,False
lum_IMG-20260614-WA0019.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,1.61,False
orig_IMG-20260612-WA0338.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,040293 g,2.9,False
bruit_IMG-20260612-WA0186.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ICIN 0.3 %,0.62,ocr_seul,?,0.0,ICIN 0.3 %,0.62,?,4.57,False
bruit_1781527998650.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIALYSE PERITONEALE BIEFFE FORMULE 91,1.0,ocr_seul,?,0.0,DIALYSE PERITONEALE BIEFFE FORMULE 91,1.0,?,3.52,False
orig_IMG-20260612-WA0248.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DURESAN,1.0,ocr_seul,?,0.0,DURESAN,1.0,?,3.25,False
lum_1781527998746.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.09,False
rot_IMG-20260614-WA0011.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.317,I3.1,0.67,?,2.06,False
rot_WhatsApp Image 2026-06-12 at 15.06.19 (2).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,BLISSEL 10G + 1 GEL VAGINAL,0.78,ocr_seul,BOX,0.715,BLISSEL 10G + 1 GEL VAGINAL,0.78,٤ g,1.21,False
rot_IMG-20260612-WA0125.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,500/200/25,3.77,False
bruit_1781527999316.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ERYFLUID,0.91,ocr_seul,?,0.0,ERYFLUID,0.91,?,1.5,False
lum_WhatsApp Image 2026-06-12 at 15.07.35.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,0.78,False
orig_IMG-20260612-WA0326.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,200 mg,5.66,False
bruit_IMG-20260612-WA0036(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SPASFON,1.0,ocr_seul,?,0.0,SPASFON,1.0,?,1.35,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (9).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,?,0.0,FENAC,1.0,?,1.23,False
orig_IMG-20260614-WA0003.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRE-NAN,0.86,ocr_seul,?,0.0,PRE-NAN,0.86,0/ 06,6.61,False
orig_IMG-20260612-WA0247.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,BOX,0.454,DOLI,0.75,?,1.18,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (7).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,0.83,False
rot_IMG-20260612-WA0038(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,LEVOFLOXACINE GT,0.88,ocr_seul,?,0.0,LEVOFLOXACINE GT,0.88,?,1.27,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,PENICILLINE G 1 M UI DIAMANT,1.0,ocr_seul,?,0.0,PENICILLINE G 1 M UI DIAMANT,1.0,?,0.91,False
orig_IMG-20260612-WA0295.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARES,0.75,ocr_seul,?,0.0,ARES,0.75,?,6.24,False
rot_WhatsApp Image 2026-06-12 at 15.07.45.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,NEOMOX,0.758,accord_yolo_ocr,BOX,0.316,NEOMOX,1.0,?,0.84,False
rot_IMG-20260614-WA0008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,2.53,False
orig_1781268751870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,5 %",0.67,ocr_seul,?,0.0,"TIM-87 0,5 %",0.67,?,3.73,False
rot_IMG-20260612-WA0276.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MONEVA,0.67,ocr_seul,?,0.0,MONEVA,0.67,?,3.39,False
lum_IMG-20260612-WA0239.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC 50MG,1.0,ocr_seul,?,0.0,FENAC 50MG,1.0,?,2.52,False
bruit_1781527996607.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BAYCUTENE N 15G CREME,1.0,ocr_seul,?,0.0,BAYCUTENE N 15G CREME,1.0,?,3.39,False
bruit_WhatsApp Image 2026-06-12 at 15.06.53 (5).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,SEVREDOL,0.75,ocr_seul,?,0.0,SEVREDOL,0.75,?,1.57,False
orig_IMG-20260614-WA0049.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,2.64,False
lum_IMG-20260612-WA0076.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.617,yolo_fallback,BOX,0.617,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.58,?,1.02,False
rot_IMG-20260614-WA0003.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CALCIUM SANDOZ,0.86,ocr_seul,?,0.0,CALCIUM SANDOZ,0.86,200ml,4.88,False
rot_IMG-20260614-WA0041.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,48 g,2.25,False
bruit_1781527998714.jpg,PHOTOS MEDICAMENTS AUGMENTEES,APETINE,0.86,ocr_seul,?,0.0,APETINE,0.86,?,5.81,False
bruit_IMG-20260612-WA0263.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MAG 2,0.8,ocr_seul,?,0.0,MAG 2,0.8,?,3.76,False
rot_IMG-20260612-WA0158.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,00 mg,0.79,False
bruit_1781527997906.jpg,PHOTOS MEDICAMENTS AUGMENTEES,INFANRIX IPV POLIO-HIB (TETRAVAL. : D/T/COQ/HIB),0.6,ocr_seul,?,0.0,INFANRIX IPV POLIO-HIB (TETRAVAL. : D/T/COQ/HIB),0.6,?,3.87,False
orig_IMG-20260614-WA0041.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.62,ocr_seul,?,0.0,"BC-F 8,4%",0.62,7 g,2.09,False
bruit_IMG-20260612-WA0295.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DAZEN,0.75,ocr_seul,?,0.0,DAZEN,0.75,?,6.64,False
orig_WhatsApp Image 2026-06-12 at 15.07.34 (6).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,CRISTAL,1.0,ocr_seul,BOX,0.715,CRISTAL,1.0,156/16,3.01,False
lum_IMG-20260613-WA0052.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,BOX,0.317,PRAZOL,1.0,20 mg,1.12,False
rot_1781527999079.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,?,3.48,False
lum_IMG-20260612-WA0018(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,BOX,0.805,DOLI,1.0,500/200/25,1.3,False
bruit_1781527999222.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XYCET 5MG 30CPS,0.67,ocr_seul,?,0.0,XYCET 5MG 30CPS,0.67,?,4.72,False
orig_1781527998357.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SYMBICORT TURB. 400/12MG 60D (H),0.62,ocr_seul,?,0.0,SYMBICORT TURB. 400/12MG 60D (H),0.62,?,3.96,False
bruit_IMG-20260612-WA0339.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,2.75,False
orig_1781527997949.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.62,ocr_seul,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.62,?,3.48,False
orig_IMG-20260614-WA0007.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.59,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.59,?,1.13,False
bruit_1781527997791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.66,False
orig_WhatsApp Image 2026-06-12 at 15.07.35 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,0.79,False
bruit_WhatsApp Image 2026-06-12 at 15.06.19 (6).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,?,1.33,False
rot_IMG-20260612-WA0247.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOCLAV,0.67,ocr_seul,?,0.0,SOCLAV,0.67,?,0.97,False
rot_1781527996809.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.14,False
orig_IMG-20260612-WA0232.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.38,I3.1,0.67,?,1.21,False
rot_IMG-20260614-WA0037.jpg,PHOTOS MEDICAMENTS AUGMENTEES,D-CURE,0.73,ocr_seul,?,0.0,D-CURE,0.73,?,1.01,False
rot_1781527996628.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.33,False
lum_IMG-20260612-WA0157.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KARDEGIC 75MG,1.0,ocr_seul,?,0.0,KARDEGIC 75MG,1.0,4/031,0.94,False
lum_1781527997384.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ODRIK,0.75,ocr_seul,?,0.0,ODRIK,0.75,?,3.06,False
orig_1781527998650.jpg,PHOTOS MEDICAMENTS AUGMENTEES,UN-ALFA 1 UG X 30 CAPSULES,0.8,ocr_seul,?,0.0,UN-ALFA 1 UG X 30 CAPSULES,0.8,?,3.21,False
orig_1781527999333.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,BOX,0.4,FENAC,1.0,02/28,1.62,False
bruit_IMG-20260614-WA0015.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EOSINE PHARMA,0.82,ocr_seul,?,0.0,EOSINE PHARMA,0.82,?,0.96,False
orig_IMG-20260614-WA0051.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LOVENOX,0.86,ocr_seul,?,0.0,LOVENOX,0.86,?,2.19,False
lum_WhatsApp Image 2026-06-12 at 15.06.53 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.6,ocr_seul,?,0.0,SK-F 12,0.6,?,1.13,False
lum_WhatsApp Image 2026-06-12 at 15.06.18.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.448,yolo_fallback,BOX,0.448,ZINOXIME 1.5 G IV,0.56,1 %,1.44,False
bruit_IMG-20260612-WA0088.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.64,ocr_seul,?,0.0,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.64,?,1.43,False
bruit_IMG-20260614-WA0010.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KAMAGRA 50MG B/1 (CC) (R),0.64,ocr_seul,?,0.0,KAMAGRA 50MG B/1 (CC) (R),0.64,?,1.47,False
orig_IMG-20260614-WA0063.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.62,ocr_seul,BOX,0.422,"BC-F 8,4%",0.62,?,2.04,False
orig_1781527997104.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.86,False
bruit_WhatsApp Image 2026-06-12 at 15.06.19 (7).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ORAGIN,1.0,ocr_seul,?,0.0,ORAGIN,1.0,?,1.24,False
lum_1781527998145.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AVT,0.67,ocr_seul,?,0.0,AVT,0.67,?,3.62,False
rot_IMG-20260612-WA0323.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOXINE,1.0,ocr_seul,?,0.0,DOXINE,1.0,7626/2020,4.88,False
lum_1781527998436.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZOLE 4%,1.0,ocr_seul,?,0.0,AZOLE 4%,1.0,40 g,7.39,False
rot_1781527997570.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMATEX,0.8,ocr_seul,?,0.0,PHARMATEX,0.8,?,5.25,False
lum_IMG-20260614-WA0008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARIXTRA 2.5 MG/0.5 ML,0.55,ocr_fallback,?,0.0,ARIXTRA 2.5 MG/0.5 ML,0.55,?,2.07,False
lum_1781268751657.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KINTEX,0.67,ocr_seul,?,0.0,KINTEX,0.67,?,4.06,False
orig_IMG-20260614-WA0016.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CINET,0.8,ocr_seul,?,0.0,CINET,0.8,?,2.13,False
bruit_1781527998095.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,4.53,False
rot_IMG-20260614-WA0017.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DUPHASTON 10 MG /20 COMP,0.78,ocr_seul,?,0.0,DUPHASTON 10 MG /20 COMP,0.78,1 g,1.06,False
rot_1781527998180.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KAMAGRA 50MG B/1 (CC) (R),0.62,ocr_seul,?,0.0,KAMAGRA 50MG B/1 (CC) (R),0.62,?,3.09,False
orig_1781527998870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GLEMA,0.8,ocr_seul,?,0.0,GLEMA,0.8,5 mg,4.07,False
bruit_IMG-20260612-WA0034(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,ANTIBIO-SYNALAR,0.93,ocr_seul,?,0.0,ANTIBIO-SYNALAR,0.93,?,1.31,False
bruit_IMG-20260612-WA0231.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PYLERA 14/125/15MG FL 120GELU,1.0,ocr_seul,?,0.0,PYLERA 14/125/15MG FL 120GELU,1.0,?,0.93,False
bruit_IMG-20260614-WA0029.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,0.68,False
orig_1781268752251.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,BOX,0.4,FENAC,1.0,02/28,1.7,False
orig_1781527997078.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.67,ocr_seul,?,0.0,EXEMPLE 500MG,0.67,?,3.11,False
lum_1781527997610.jpg,PHOTOS MEDICAMENTS AUGMENTEES,STALORAL DPTE/DFAR (075201E) 300IR,1.0,ocr_seul,?,0.0,STALORAL DPTE/DFAR (075201E) 300IR,1.0,?,2.96,False
lum_IMG-20260612-WA0230.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,6.69,False
rot_1781527996781.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.9,False
bruit_1781527998452.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZOLE 4%,1.0,ocr_seul,?,0.0,AZOLE 4%,1.0,4099 g,6.48,False
orig_IMG-20260612-WA0327.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,3.08,False
bruit_IMG-20260612-WA0093.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PECTRYL,1.0,ocr_seul,?,0.0,PECTRYL,1.0,150ml,1.86,False
rot_1781527997130.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZ,1.0,ocr_seul,?,0.0,AZ,1.0,200/6,3.89,False
orig_IMG-20260614-WA0065.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.59,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.59,?,1.08,False
orig_WhatsApp Image 2026-06-12 at 15.06.19 (6).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,BOX,0.428,ALGANTIL,1.0,200 mg,0.96,False
rot_IMG-20260613-WA0051.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOPSYNE A.P.G. 0.05% 15G PDE,0.67,ocr_seul,?,0.0,TOPSYNE A.P.G. 0.05% 15G PDE,0.67,?,1.06,False
rot_1781527997772.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.91,False
bruit_IMG-20260612-WA0141.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EFDOL,1.0,ocr_seul,?,0.0,EFDOL,1.0,?,4.72,False
lum_1781527999333.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,BOX,0.425,FENAC,1.0,02/28,1.6,False
rot_IMG-20260613-WA0050.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GLUCONATE DE CALCIUM 10 % PROAMP,0.71,ocr_seul,?,0.0,GLUCONATE DE CALCIUM 10 % PROAMP,0.71,?,1.31,False
bruit_IMG-20260612-WA0028(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,AIRLIX,1.0,ocr_seul,?,0.0,AIRLIX,1.0,?,1.12,False
lum_IMG-20260612-WA0243.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OTOFA,0.8,ocr_seul,?,0.0,OTOFA,0.8,?,1.01,False
lum_IMG-20260612-WA0152.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SPECTRUM 500,0.75,ocr_seul,BOX,0.553,SPECTRUM 500,0.75,50mg,1.61,False
